baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
DYRK4	11.7812153248098	0.345130913446131	0.229094404695871	1.50650084145137	0.131938651283842	0.239785466023541
ZNF207	64.4418583977395	-0.207247201607495	0.19591784010384	-1.05782710496221	0.290134273125547	0.421067430435188
UQCRC1	69.6591837061432	0.527008438659981	0.270749924251314	1.94647677231039	0.0515974954425872	0.118167226596621
STARD3NL	6.09155376727449	0.232801119901745	0.180491877665254	1.28981493745389	0.19711492031719	0.321241848334065
CD9	132.26216139285	0.639939048755181	0.268560508643038	2.38284866225722	0.017179255131745	0.0495661599860829
HHATL	2.36820895490697	-4.26524664731012	1.03196181350267	-4.1331438736411	3.57834570221215e-05	0.000309210395120119
NCAPD2	25.8926115554853	1.47425804205408	0.195919521961327	7.52481440999579	5.27952618081177e-14	5.75407318723734e-12
IFFO1	14.7502361741772	0.20371447918613	0.212498846197189	0.958661577847311	0.337729260396754	0.467917202203012
GIPR	8.14218679948409	-1.02749328184302	0.248670293117388	-4.13195025815961	3.59698271170817e-05	0.000310394091667082
PHF7	5.58340171334432	-0.366438286383373	0.18796531099193	-1.94949953504509	0.0512357982805043	0.117550134585186
SEMA3G	12.7208681938456	-1.78136937818697	0.280656255147053	-6.34715722709832	2.19329948239366e-10	9.20447987265872e-09
NISCH	72.2259471977633	-0.402032424761487	0.207107319147174	-1.94117922252567	0.0522365424031642	0.119254147840133
STAB1	69.8452507356401	0.158561186272161	0.233037911120539	0.680409404245582	0.496245268033965	0.612710662614133
FUZ	13.8342867793707	-0.162112583818349	0.224550174593719	-0.721943699717271	0.470329092502603	0.589043841855634
SLC6A13	1.45942424149067	-2.86000235950458	0.798739562058865	-3.58064442448865	0.000342747827677558	0.00205812429645234
IDS	1256.28486051405	-1.56913941754337	0.192666647571222	-8.14432304357875	3.81409697171756e-16	7.46587445076768e-14
PRSS3	5.17387773336608	-1.88631840732178	0.562820932210725	-3.3515427365369	0.000803626341513034	0.00420198964759519
ZNF200	7.86153651479197	0.337137833314187	0.227429409356531	1.48238450896942	0.1382380134625	0.248117705713292
CD4	21.1598496763528	0.320071887704165	0.267835005786631	1.19503381107378	0.232073820245438	0.360767736889087
LRRC23	5.42823450048074	-0.3367734413691	0.20937644953187	-1.60845903215031	0.10773468178501	0.206436730188655
BTK	6.06066056579346	-0.399205200866701	0.268946164725705	-1.48433126486056	0.13772105984946	0.247567030552156
HFE	12.002148092797	0.235631161231197	0.250634962033042	0.94013684012741	0.347147374062395	0.476657714677138
SCMH1	24.8866900637525	0.600486051957385	0.200383475394213	2.99668448596399	0.00272933035907964	0.0113928545318677
FYN	47.2821542073009	-0.0794696805530127	0.24053573194311	-0.330386175521766	0.741108185971248	0.816119311207095
HIVEP2	8.17586331744047	-0.548120086122157	0.211652589322324	-2.58971594856054	0.00960551549648623	0.0311248242438905
FMO1	5.53764406173608	-0.815292296149178	0.299611675863581	-2.72116329845702	0.00650526173719554	0.0227986449916026
TCEB3	9.69791149740327	0.012941704055871	0.193237795363602	0.0669729440429574	0.9466032423529	0.964415558105774
LYPLA2	34.7167814393105	0.679492883117451	0.226014405055655	3.00641405113151	0.00264348773072935	0.0110959397067903
CLCN6	24.0910120869731	-0.0558540805407278	0.197487088166911	-0.282823961096239	0.777311785616675	0.844269065482571
MRC2	69.6406231452959	0.0573405453598709	0.286974368111376	0.199810686010873	0.841628643628553	0.89202939264821
NME2	4.12988423248624	1.49296570263286	0.456433313215993	3.27093938896253	0.00107190881478467	0.00531584447731851
SLC6A7	0.676175469012087	-0.768290450138323	0.715877923898166	-1.07321433514077	0.283174960309019	0.413928512026247
TSPAN9	27.8900691787547	0.311492607130594	0.198396833728975	1.57004827786776	0.116403880095518	0.219172674176253
BTBD7	20.342990384547	-0.155307425612795	0.108056711866428	-1.43727699029723	0.150639304214116	0.263880887956761
APBA3	26.4374918466849	0.825250361542987	0.175810396790787	4.69397929022952	2.67941170846837e-06	3.56278616101348e-05
MKS1	11.0141536637233	-0.114201436594172	0.191153572299308	-0.597432918571646	0.550218381226262	0.659108486532475
ABHD5	13.1291761673507	-1.08071220047387	0.259800068824159	-4.15978411924645	3.18548538401063e-05	0.000282101907629816
KAL1	2.80797204056606	-0.831598246602395	0.305218656256174	-2.72459834796083	0.00643797531752954	0.0226174817611365
AKAP8L	75.0414652764915	0.281103286801492	0.15390193723291	1.82650908660156	0.0677736138057816	0.145311745315899
MBTD1	7.52071073417304	0.067887641732053	0.185054696238829	0.366851763893839	0.713729593406358	0.793898382613231
UTP18	8.18408979352326	0.479381861901766	0.175604489928003	2.7298952441268	0.00633544536976976	0.022307156385996
RNF216	20.5186721953367	-0.0562371625197237	0.138107344721016	-0.407198926554743	0.683861889944039	0.77030981151173
TTC19	39.3333012358778	-0.294986780975353	0.138163878535034	-2.1350499428876	0.0327569308316528	0.0829848019559662
PTBP1	146.262673124664	0.517372036119832	0.233414507090329	2.21653762042997	0.0266547043542774	0.0706160531965577
DPF1	2.64560895296356	-1.16767398476051	0.379517583891342	-3.07673223671982	0.00209283204592971	0.00917682516883831
SYT7	19.7820601120531	1.02933396733371	0.270896525787762	3.79973114952444	0.000144853148203287	0.00100633976027007
LARS2	8.64121216268208	0.19930570280003	0.174626932828441	1.14132281642852	0.253735610680447	0.383722428438571
PIK3C2A	11.4465061936704	-0.292475031725	0.220904010732369	-1.32399149637596	0.185505868895342	0.307356165028267
PLAUR	51.9434766882424	-0.149517080158427	0.368480488609604	-0.405766613919243	0.684914091638108	0.771218584522934
ANLN	11.3770319698303	1.44084032601338	0.379377915747028	3.79790247720731	0.000145925711513708	0.0010119269182019
WIZ	29.22755676124	0.673519425699086	0.184095736142313	3.65852811049589	0.00025366792124281	0.00160500290437355
RABGAP1	26.2605274821501	-0.00823846801549922	0.129286660868666	-0.0637224904730746	0.949191196330549	0.96609986541498
DCN	421.682898592543	-1.42142352985336	0.284523904951395	-4.99579650467745	5.85934215475232e-07	9.6571587699174e-06
QPCTL	23.4607425490317	-0.184587431929157	0.289440588272009	-0.637738587497915	0.523643862293612	0.635838808832178
PPP5C	35.4190333621029	0.288492093337646	0.224563186798656	1.28468115121785	0.198903727554171	0.323583242712156
CEP68	18.0702687334024	-0.450927426707069	0.114363134743103	-3.9429439191222	8.04874815072614e-05	0.000613664158438905
MAP4K3	22.6574717264547	-0.00263522498458815	0.188816543129774	-0.0139565365455132	0.988864656468713	0.993096904161195
ZBTB32	6.86072369838196	0.864020543388418	0.277174894068189	3.11723955480562	0.00182553167422961	0.00819728500061901
TYROBP	62.3647714257789	1.05345966291382	0.353108846418602	2.9833850768637	0.00285079073092628	0.0117902301451229
TMEM159	19.8145100316265	0.16111149652781	0.235684391146127	0.683590015207751	0.494234091432498	0.610827464208164
GABRA3	0.631815993516164	0.0330061442542016	1.26978478540258	0.0259934948297061	0.979262527073317	0.986613651641541
BRCA1	8.66184205565382	0.336729276064014	0.232313486475654	1.44946073158479	0.147208959022929	0.259404198353022
ERCC1	47.0180036287294	0.0181190805753594	0.138015908616075	0.131282551098961	0.895551794524595	0.929569451459468
CD22	33.9829519532421	0.339231508004109	0.251600532443854	1.3482940783514	0.177563815975718	0.297385481455158
MBTPS2	3.56899564724692	0.0174302043896952	0.228468656974456	0.076291446802893	0.939187230475691	0.959491505776937
PRICKLE3	8.98250477588978	0.0758813717147405	0.188679048997468	0.402171688472728	0.687557676536406	0.773594700506859
LTF	192.5291157584	1.41857594940147	0.554801893028242	2.55690538772054	0.0105607937055515	0.0335960461140837
EXTL3	70.8212239362453	0.177474255558071	0.284476224402211	0.623863227695072	0.532717411642138	0.64374715096536
ELOVL5	49.9807414543529	-0.984806901114277	0.295899285088519	-3.328182766037	0.000874144982962491	0.00451190902101225
ALOX5	28.6006912869918	0.155976456998328	0.237537113655678	0.656640364942816	0.5114121878958	0.625782127508294
CALCOCO1	55.0502962747823	-0.83954536981674	0.202389375972487	-4.1481691703564	3.35144715514478e-05	0.000294050889298533
UBR7	7.45244044937989	0.238207257375305	0.216649913319925	1.09950312799593	0.271548670352329	0.401793155418124
MAP4K5	25.6967046688047	0.0149556580066768	0.187386579395779	0.0798117883089643	0.936386948520743	0.957564590213614
EHD3	5.88883538917818	-0.616931938014538	0.217668863096219	-2.83426820556244	0.00459307652892618	0.0172421719390939
PSMC4	34.1218545598648	0.784211860797804	0.238664707283059	3.28583086173574	0.00101682046650863	0.00509491094765351
MAN2B2	17.6347016711757	-0.087800958586213	0.174427314963136	-0.503367024853699	0.614706251052836	0.714435453590657
SLC7A14	7.33107846634787	-0.150052632192931	0.232050412485393	-0.646638075691316	0.517866209261708	0.631140028157812
CLDN11	25.2068182763123	-0.803457000522858	0.286640684976797	-2.80301102611409	0.00506279384440256	0.018666206088426
SLC25A39	69.0695297958738	0.941012301046303	0.246185172135963	3.8223760305377	0.00013217193082997	0.000930518594549961
MVP	62.8181926377841	0.383217856554887	0.159268876069209	2.40610636561761	0.0161235694935537	0.0470385119605376
NUB1	40.5300540807099	-0.0628848979401219	0.139117535957935	-0.452027111514802	0.651249451321282	0.743884921830906
PGM3	13.3198167157284	0.647093057144891	0.233001903341076	2.77720073469809	0.00548293054192213	0.0198847192475364
RWDD2A	2.37167986021804	-0.851400819592261	0.368109671048705	-2.31289989520436	0.0207281435951466	0.0578320727266186
CLK1	33.3959631703206	-0.689899334167098	0.224732418041009	-3.06987011567332	0.0021415188008656	0.0093425120292274
POLR3B	2.85037949710876	-0.600827720894106	0.278365296986557	-2.15841459908389	0.0308956116721667	0.0792782740988981
ANGEL1	12.5808199537429	0.379784279204536	0.191020439999469	1.98818660037424	0.0467910563802007	0.10966381206323
RNF14	15.7608878349897	0.150969322273623	0.143682875164361	1.05071200796147	0.293390879287192	0.424643034822979
DNASE1L1	16.0444051190721	0.631004343523296	0.161863526981116	3.89837263089487	9.68413154601523e-05	0.000714654795695175
DDX11	38.3833875024833	1.52343331867133	0.207010825525615	7.35919638406942	1.8502066687144e-13	1.75304757480453e-11
HEBP1	17.5005629956563	0.176895662557263	0.218711780119375	0.808807200328724	0.418626053915665	0.541445619877889
GPRC5A	50.4400973454706	1.77115172548938	0.387034486319042	4.5762116506315	4.73471543516619e-06	5.73968158974485e-05
MAMLD1	8.02386782960584	0.136468872716331	0.326239386575917	0.418309003546921	0.675721207651085	0.763694981134161
CD6	21.7575891231393	0.26596467105947	0.267749850377271	0.993332659886513	0.320547866446125	0.451511282073935
TACC3	19.7310843317442	1.42050573038787	0.254773138576681	5.57557102889138	2.46719212671641e-08	6.08886224466465e-07
UFL1	4.51961184814498	-0.372672504216952	0.231186811560146	-1.61199724890015	0.106962538386479	0.205165682734188
POLA2	14.182198969752	1.0578938566277	0.164007321544143	6.45028433284278	1.11640498647155e-10	4.94127136617865e-09
ZC3H3	17.4975131596924	0.778054610999526	0.239088559578765	3.25425278553826	0.00113691064385317	0.00557298760428203
CAPN1	126.285600160546	0.798449147547952	0.251103063770391	3.17976664863816	0.00147393692487138	0.00689947386257447
ACPP	3.20172426960156	-0.96203904743773	0.365832024542842	-2.62972889986855	0.00854529825710794	0.0283664786334103
MDH1	32.2156845063205	0.738083737006448	0.186932453211998	3.94839806745271	7.86759028153929e-05	0.000601249751851927
SLC30A9	9.73534775649111	-0.0518237137555095	0.200930245947167	-0.257918928587466	0.796469476071877	0.858286104551365
MTMR11	13.9348262742623	0.0586278006435833	0.233295020073724	0.251303266675201	0.801579649748917	0.862314389000732
COX15	11.5907496321527	0.221177371335695	0.203574799836002	1.08646734032834	0.27727228270892	0.407540657282912
CCDC88C	32.6654188773436	0.319951552257506	0.199928632368719	1.60032881967319	0.109525656680687	0.209114947396341
YAF2	15.607547803216	0.189511970419461	0.162346132922363	1.16733282775567	0.243075986394132	0.372179227454521
ZMYND11	22.9337827864874	-0.454616625201688	0.253830840743226	-1.79102202029728	0.073289761415247	0.154321287073487
WAS	11.0477524966009	0.257231929161518	0.273424781765138	0.940777670191105	0.346818806320815	0.476484158640263
DPEP1	2.13688305461263	-0.0179465544384789	0.480311394380985	-0.0373644153531024	0.970194445281159	0.980595886667181
BID	18.5443261428572	0.756002386675832	0.148597413849999	5.08758777887597	3.62646550075284e-07	6.31950157270747e-06
MATR3	130.094445897157	0.297574831234897	0.181164431545897	1.64256763149177	0.100472422427955	0.195481119067083
NPC1L1	0.780911386098363	-1.93516218640402	0.719233979753565	-2.69058782104131	0.00713262589990679	0.0244786423994799
XYLT2	23.7235097060947	0.246598817038396	0.135542558836799	1.81934603533134	0.0688586541965052	0.14716956754422
RGPD5	31.8958668604071	-0.420797301414828	0.143077859026433	-2.94103716870049	0.00327115279938763	0.0131733417412332
STMN4	1.12786949527424	-3.62100173001491	1.96017032467255	-1.84728933217566	0.0647052182209333	0.1400886449738
NUDCD3	35.1635989883369	0.344049300708743	0.181698775569213	1.89351469007389	0.0582894565320805	0.129665845081687
ISL1	0.746866160224963	-3.02894417352025	1.14975487317989	-2.63442603651947	0.0084279663682103	0.0280411692028596
CHDH	13.1361661181321	0.193393795039895	0.215968972628412	0.895470273744558	0.370535749478145	0.497681404502808
IL20RA	9.13560155072684	-1.91207929554539	0.340272593462558	-5.61925741973041	1.9177993762853e-08	4.89974352843622e-07
CLCA4	1.38489964353103	-3.69363954606372	0.786382205237836	-4.69700296047086	2.64006626495745e-06	3.51791162019595e-05
GLT8D1	16.846246897635	-0.00954428434123932	0.194294665968347	-0.0491227296110858	0.960821489660952	0.973994042341787
ATP2C1	23.6561923284035	0.116346249736695	0.220606042871287	0.527393756863575	0.597920178068558	0.70014811560568
SRCIN1	16.9816688193249	0.177909019031869	0.252860295372507	0.703586218507647	0.481690496337485	0.599490053362592
IGF1	20.0133701117865	-1.86166081977804	0.273423547191478	-6.80870700018503	9.84798141702481e-12	5.83910973641518e-10
SLC38A5	8.58399101286984	0.586647855595243	0.256447366669613	2.28759555309076	0.0221610851118723	0.0609995999685186
MAGIX	5.82608727081643	0.243654915382391	0.259419531009609	0.939231192170206	0.347612057447105	0.477017856125558
RALBP1	16.4289872910646	0.0440594434205155	0.140014250467087	0.314678279343234	0.75300593761156	0.825508864100585
RUFY3	38.9353780829489	-0.479137495372308	0.168121913623454	-2.84994076646928	0.00437273717502824	0.0165958050392829
CNTN1	6.20046923056561	-1.40053257537335	0.284449174073127	-4.92366546655291	8.49379916962226e-07	1.3345881945269e-05
SLC11A1	25.2126957543054	-0.183801219192238	0.344131338211552	-0.534101951154614	0.593270999900686	0.696595209271679
WWTR1	72.3461242664896	0.427714459294858	0.241098461316127	1.77402401060553	0.076059178806297	0.158761852805572
AGPS	6.78604173917221	-0.0132863981941477	0.238128801521277	-0.0557950071947115	0.955505112431361	0.970587700403691
CXorf56	28.4364933126044	-0.0921672051612504	0.212207923966719	-0.434324993329208	0.664052456873873	0.754077877279986
ATP1A2	4.37259333040804	-2.53600643831747	0.347376294083386	-7.30045913181604	2.8678739521482e-13	2.62493996930846e-11
TTC27	6.94396253368769	0.0506354889203468	0.19502655442848	0.259633817911272	0.795146247720195	0.857301149403264
ZNF582	2.34172264921925	-1.35361443704606	0.356523475946845	-3.79670492511376	0.000146632154047171	0.00101607837727284
VSIG2	2.59202394298356	-1.4316896515111	0.361786511442232	-3.95727758285899	7.58088187154353e-05	0.000582333989834424
PHLDB1	128.928468279118	-0.288512894591481	0.164141702044609	-1.75770624404194	0.0787975048801099	0.162944390712269
MARCO	4.53669913212295	0.48516020523546	0.424590553129678	1.14265426222821	0.253182166744987	0.383125983465228
CYP24A1	3.27618690136057	-0.986094947054055	0.640230584942191	-1.54021843105651	0.123507118699841	0.228867491212335
PRDM11	6.63310385970188	-0.50616384712486	0.194497816015482	-2.60241403988088	0.00925700182755232	0.0302287442775371
SYT13	1.90214657673904	0.0456254700554026	0.514657158731791	0.0886521624761465	0.929358351584056	0.952805813665237
SNAI2	7.72137463404052	-0.416921944192535	0.255403806211002	-1.63240301848945	0.102594613682449	0.198687493938227
CD74	819.966640049185	0.920611376021713	0.342133994595372	2.69079188436239	0.00712826476178857	0.0244681289065217
HGF	4.50408201182575	-1.40065116172269	0.257601174152572	-5.43728562701782	5.40983782565595e-08	1.21431538336599e-06
ZRANB1	6.86710023421353	-0.376954961296045	0.20979415303723	-1.79678487621698	0.0723697782455702	0.152826513668024
NCDN	16.765832892871	0.552418179677452	0.196424134247971	2.81237426242167	0.00491772461575593	0.0182295389467068
